word,cnt
east,7
nhl,6
textures,9
ice,130
skids,1
photorealistic,2
accurately,22
banners,4
icy,2
depths,1
skating,1
believable,26
dodge,5
replays,2
skaters,3
carving,6
puck,3
sailing,3
monotonously,1
circle,16
kick,43
cookie,15
cutter,14
waving,1
enforcer,3
bashing,4
commentary,36
chime,3
discussions,2
butterfly,1
stances,1
lenient,1
kinks,3
skyward,2
sword,32
anniversary,2
celebration,4
homage,11
tying,3
twilight,14
princess,17
charming,16
hereafter,3
excitement,19
eagerly,4
undeniable,1
guts,7
slowdown,5
switcher,2
intercom,1
transmissions,1
creators,8
featurettes,4
narrated,3
ian,10
foes,6
armors,4
helms,1
avoiding,6
attacks,33
magical,13
leadership,3
actively,3
treasure,12
chests,2
rewards,11
strategic,7
smashing,8
patterns,9
mw,16
scifi,35
matrix,7
collectable,2
downloadable,9
patches,11
wiimote,11
routines,12
dances,8
nursery,2
rhymes,2
dancing,31
reached,16
checkpoint,9
med,5
pissed,7
investigating,4
indepth,3
sprint,3
stun,11
taser,1
personalities,11
standout,7
graphically,15
immersive,10
persona,10
cartoon,27
der,2
ape,2
escape,34
academy,24
graduate,2
xi,5
inthe,3
translate,7
snake,8
lisp,1
wastes,3
allot,6
hassel,2
compelling,30
buggy,5
summarizing,1
si,1
bothersome,2
dime,10
developed,34
rogue,10
japan,15
bread,72
butter,57
exhibition,2
royal,13
overrated,6
smackdown,8
season,181
kart,20
eater,3
craft,8
knife,462
appearing,8
ratchet,5
nunchuk,6
spark,6
struggle,19
decal,2
childs,7
decals,1
hog,4
auxiliary,3
baseball,58
dreamcast,18
nba,30
nfl,6
preston,5
wilson,7
batted,2
stadiums,3
inning,2
shelled,2
traded,4
calibur,2
pitching,14
profit,7
smudges,2
bundled,3
indiana,6
fu,7
megaman,9
videogame,5
robot,19
masters,9
defeat,21
unlocking,12
dlc,21
interactive,12
gusto,1
topped,6
bungie,5
innovated,2
peak,4
chief,10
anticlimactic,2
fights,37
overmatched,1
publishers,3
balancing,6
sci,4
fi,5
develop,21
emblem,6
fav,3
guest,21
bots,8
wield,2
guns,77
differents,1
pistols,22
launchers,3
grenade,7
launcher,10
exciting,36
soldier,18
mates,4
platoon,1
decoration,4
troops,8
spaceships,2
transports,2
planets,8
aliens,17
species,6
han,4
solo,18
mon,1
calamari,1
wars,54
engrossing,14
opponents,17
contrived,10
nighttime,5
standpoint,6
moh,4
cod,28
themes,25
nuisance,2
peering,2
oppose,3
targets,29
stress,22
villain,18
mansion,7
inexplicably,5
locating,3
lookout,4
scene,161
trifling,1
peole,1
spaces,5
vein,5
rockstars,1
playable,22
platforms,8
theft,24
successful,18
premiere,2
andreas,9
loveable,5
borderlines,1
drug,24
tommy,9
overs,5
brian,13
palmas,2
scarface,3
machetes,5
mopeds,1
throwbacks,1
recreations,1
miami,3
locales,4
references,8
mobster,3
soundtracks,6
toto,3
rick,3
james,62
outfield,4
flock,3
seagulls,1
jan,4
captivating,9
heydays,2
cruising,4
toppled,1
reigns,2
autos,1
tony,30
montana,5
wannabe,3
promotions,2
wacky,7
hacking,13
yep,4
simulation,6
sims,35
caesar,7
pharaoh,4
roman,9
empire,14
obey,2
gods,10
recieve,4
blessings,1
plebs,1
forts,3
legions,2
emperor,10
crumble,1
succeed,8
rome,9
egypt,4
train,41
armies,3
fishing,20
reeds,1
nile,2
hunters,12
monuments,1
ages,27
oil,100
construct,1
tombs,2
rater,2
koreans,3
korean,7
extensions,3
bursts,4
healing,6
wondered,15
rounds,61
baddies,6
droves,1
mike,14
powell,6
subsonic,1
torso,4
oblivious,4
scurry,1
semblance,2
squad,11
tactics,14
flank,2
directx,2
ooops,1
leaf,3
branch,16
reacting,3
maze,3
spawning,2
hokey,5
camps,4
bore,21
snipe,3
representing,2
necklace,2
lava,5
reek,1
dragons,14
torturing,1
proving,3
revived,2
tail,12
dragonflies,4
gems,11
rage,11
dragonfly,7
thos,2
lagging,1
rushed,11
dragon,22
eggs,43
orbs,5
challange,1
tr,4
lara,3
playability,3
overshadowed,2
clueless,4
gimmicks,1
moronic,1
viewport,1
tunnels,3
nauseating,3
accomodate,7
vertigo,4
commenter,2
nonsense,15
destroys,3
immersion,4
melee,17
inasmuch,1
waggle,1
wolves,4
verge,3
vomiting,1
hurry,12
professor,11
layton,2
yikes,3
kinect,16
playroom,4
androids,1
unreliable,9
recognition,10
snapshots,1
meh,4
catacombs,1
ash,4
shipyard,2
fistful,2
frog,3
bitch,2
ass,7
bastard,1
cheapness,2
pissing,2
sally,7
happend,2
wierd,4
shores,2
rapper,2
completing,10
experts,6
rightly,3
cheat,13
hows,3
stoopid,1
littlest,2
lps,1
progression,11
minigames,13
diana,7
rodriguez,5
mystery,39
giraffe,2
reenergized,1
personality,18
steamy,3
babe,1
kabuki,2
warrior,16
combos,18
implant,1
martha,4
allied,7
axis,5
fortress,2
consolidated,1
liberator,1
avg,2
tigers,1
hammering,2
crafts,2
guided,2
missle,3
propelled,2
torpedo,5
historic,6
storylines,8
reaching,13
traditional,52
maintained,8
defeating,4
glossed,2
malware,1
platformer,6
solving,12
boobies,1
sex,49
minigame,6
statue,3
women,63
boobs,2
vividly,5
hm,5
hb,2
drew,10
article,6
magazines,19
clocks,4
villagers,8
reap,2
sow,2
fanatics,5
interviews,18
dynasty,6
fallout,25
chills,11
fable,15
monkey,11
principles,1
buzzer,2
distinctive,3
intimidating,6
radar,16
apa,1
stamina,3
gran,9
turismo,9
prologue,3
wheels,27
hack,25
shifter,3
tighter,10
sequential,3
analyze,2
suzuki,1
cappucino,1
kei,1
understeer,1
squirrely,1
assists,2
clutch,6
simulations,2
owe,4
bigs,1
blitz,3
football,17
arcade,47
spectacularly,3
mlb,5
roster,10
derby,5
mexican,7
league,14
beef,14
rubberband,2
soundly,2
gospel,7
maxis,2
naga,3
lifted,7
resting,2
mmo,17
pricing,4
legit,4
devoted,7
demon,11
devoting,2
memories,26
saga,7
exploring,15
spoiler,9
doll,3
unrelated,4
arena,11
competitive,7
realizes,9
innovate,2
intro,7
eras,1
venerable,2
mgs,4
horsepower,1
compilation,5
realizing,8
gamestop,7
boyfriend,27
jealous,3
conan,9
watchdogs,1
viewer,46
educates,1
hilarious,35
perk,5
strangely,9
disappearing,3
mountains,6
northwest,4
raccoon,2
police,47
hired,14
nextgen,4
forgotten,19
beaten,16
swinging,10
wrestler,8
pretzel,1
ropes,4
wrestlemania,9
tea,129
backstage,1
brawls,2
weaken,1
opponent,12
cutscene,4
superstars,2
toned,6
creations,3
december,2
belts,9
nitro,1
heavyweight,5
unlockables,7
wrestlers,5
suplex,1
limb,5
targeting,4
rb,8
involve,9
hookers,1
drugs,20
relating,4
underworld,5
shout,7
redman,1
punk,6
indian,7
replayability,12
adhoc,2
installment,21
brilliantly,17
crafted,11
unite,2
guild,5
hall,13
hunted,3
routinely,2
surpasses,4
childhood,24
rewarding,13
superheroes,4
panther,3
electra,1
watered,5
fury,4
charters,2
goblin,5
penance,1
regenerate,3
wolverine,8
deadpool,1
juggernaut,2
nickel,6
heroes,20
brawl,6
divided,5
bobby,5
resembles,10
ward,8
milking,1
strategies,2
histories,4
confort,3
rechargeables,2
stadium,7
kiwi,3
berry,8
spiced,1
harvest,6
tins,3
gba,20
accidently,7
yers,1
nes,25
gained,7
cult,13
jason,27
orginal,2
coordination,8
mortal,16
kombat,19
redundant,5
persons,12
jumping,22
minds,14
insanity,10
genetically,1
godzilla,16
freaky,3
humor,76
tourney,2
arenas,6
atthe,1
specialties,1
coordinated,1
tennis,14
volley,2
collectibles,2
rackets,1
outfits,9
prob,2
psychological,10
novel,37
sporadic,3
doses,3
imma,1
props,4
donkey,11
outcast,3
unleashed,6
prettier,3
developing,13
substance,12
accomplish,14
faced,9
foward,3
peeve,4
finishing,12
whine,7
loadable,1
glitchy,5
corrupts,1
exclusive,14
scapegoat,1
obsidian,2
companions,5
tribal,1
descendant,1
vault,8
dweller,1
mutant,3
remind,12
deals,19
bestseller,2
exclusives,4
consumers,8
treatment,18
episodes,79
revolves,14
environmental,5
races,19
survival,27
exploding,4
barrels,8
missiles,3
hates,3
instinct,2
underrated,12
indie,5
tycoon,3
vigil,1
pervious,1
agility,5
platforming,10
interlocking,3
scythe,1
deadly,10
loot,6
mystical,2
talismans,1
encourages,6
explorable,2
heaven,6
absolve,1
crime,28
annihilating,1
humanity,17
manipulative,5
corruption,8
supernatural,9
introduces,11
interests,4
litany,2
quest,37
meaningless,7
fc,3
threaten,2
cliff,5
bitten,2
hunting,51
landscapes,9
desperately,7
unveiling,1
revenge,28
interrogation,4
niece,9
techniques,7
blacking,1
grinds,17
grouchy,1
dope,5
plotline,6
depressingly,1
slog,2
follows,21
pedestrian,3
chase,26
tackle,11
criminal,11
rudimentary,1
viewpoints,3
actions,25
erecting,2
barriers,5
chased,9
swim,6
lake,13
michigan,1
cops,11
scintillating,1
forklift,2
mediocrity,6
progressed,3
foreboding,4
haunting,9
logically,1
penalties,1
crudely,1
christie,3
visually,27
twenty,20
guaranteeing,1
destroyed,14
jk,3
harry,36
potter,10
unravel,3
chamber,15
witchcraft,2
wizardry,3
depict,4
occur,13
quidditch,1
uninteresting,3
momentum,14
worrying,11
receives,5
vi,4
followup,5
madman,3
harvesting,1
beasts,6
protagonists,8
midpoint,3
hopelessness,1
juvenile,4
cartoonish,4
storytelling,10
diverse,6
edgar,6
terra,1
gau,1
mog,1
firepower,3
tradition,7
thanksgiving,7
foxes,1
inventive,8
chasing,12
rabbits,3
singleplayer,6
karts,1
devote,3
powerhouse,3
loosely,9
woody,9
jessie,2
porkchop,1
ahold,1
exists,8
clearing,5
manning,1
desolate,3
tragedy,12
sew,3
bones,8
cancer,7
patients,7
forever,42
deplorably,1
entertains,6
nevermind,1
distaste,2
cheats,15
rise,20
argonauts,2
assassinated,1
bride,6
hercules,1
ares,1
hermes,1
apollo,1
accomplishments,5
killing,56
awards,12
dedicate,1
patron,1
dedicates,1
bonuses,4
yay,7
fences,3
stones,12
archway,1
ingame,13
recreate,7
mainstream,7
publicly,1
naw,1
illegal,2
torrent,2
collecting,16
unrealistic,17
pitches,5
rewarded,4
crushes,1
runners,4
dp,1
weakly,1
theirs,5
realistically,8
lazy,22
mantra,2
backtrack,6
shimmy,3
disrupted,1
drake,7
emotionally,9
origin,2
impossibly,1
aimlessly,2
earthly,2
redbox,1
addicted,9
adults,42
unwilling,4
refuse,7
recourse,1
invasion,13
cues,4
ryan,11
sans,2
influence,8
prequels,3
orchestral,1
sophistication,3
crown,12
nonstop,9
nits,1
racers,3
tears,19
forking,1
flavor,29
spooky,6
diary,6
entries,4
chilling,7
egg,38
jeweled,1
creature,23
caves,5
explanatory,2
haunts,4
ilm,1
expansive,6
terrifying,7
suspense,41
soak,19
artwork,11
artists,13
lifelike,4
utopian,1
eve,11
parties,12
wine,37
bottles,47
strewn,2
happenings,2
gunning,1
snuff,4
genesis,13
turbo,10
toe,14
earl,2
mutation,1
fiasco,1
deny,4
dice,6
boycott,1
tera,4
mmorpg,5
ui,3
revolutionary,9
spells,18
dungeons,11
pvp,9
dump,15
fp,1
objective,13
consume,3
ghostly,2
pacman,10
radiance,2
dawn,11
royalty,2
racism,15
mercenaries,7
mercenary,1
forest,20
boyd,3
comical,8
interpret,1
backstory,4
interactions,13
interpretation,7
smash,13
offense,9
bruno,9
newpaper,1
newspaper,2
clippings,1
newspapers,1
raining,5
whcih,1
collectors,20
espn,4
connoisseur,4
scare,11
yin,2
yang,2
inspired,26
happiness,5
equipments,1
tales,18
rally,6
trucks,3
buggies,1
steering,11
nonlinearity,1
tour,20
offroad,3
hackers,5
weee,1
trophies,10
hacker,3
sanity,1
endorse,2
rehashed,1
badlands,2
combines,6
hos,3
roaming,5
stone,22
ruins,8
cheery,2
ferris,1
offline,9
micros,1
wg,1
detuned,1
huh,7
reacted,3
bombs,8
survivable,1
rockets,4
throws,8
beasties,1
diversion,2
lockups,1
genre,61
splinter,13
feelings,15
empty,59
backs,9
rookie,8
drafted,2
draft,7
ratting,1
jordan,5
envy,4
excursion,1
golf,34
alongside,3
tutor,1
teacher,21
cruel,5
aid,24
bell,22
explaining,5
gio,1
instrument,10
bank,21
classics,23
transposing,1
chili,6
peppers,4
stevie,3
backtracking,8
dip,12
signing,1
trainer,24
pedals,37
pedal,28
crowds,6
kd,1
maniac,3
immerses,2
blatantly,3
tiring,6
fifth,7
gathering,8
narrative,9
catalog,3
mote,1
tingle,7
sprawling,3
titan,5
kratos,2
fleshing,1
gauntlets,1
retains,6
feathers,8
backdrops,4
awe,5
climatic,3
shocking,20
playthrough,9
disorienting,3
perspectives,2
chrono,4
minority,5
graphical,7
artistic,9
squares,4
successor,3
magus,1
centers,6
serge,1
degenerates,1
developments,2
slam,6
predecessor,11
palettes,1
tinkering,3
oddity,2
discovering,7
gamepads,2
fundamental,3
predecessors,4
ffs,3
funky,13
wtf,3
teen,25
emotions,16
xiii,1
whoever,10
ambitious,11
creat,1
civilization,16
culture,21
incapable,1
merits,4
ripoff,13
saint,9
scarecrows,1
unstoppable,3
slice,25
annihilated,1
blades,60
shredder,1
daggers,4
surrounding,14
leveled,4
grants,5
heroics,1
untouchable,1
figures,11
shreds,3
roaster,5
skull,4
immune,3
chaotic,2
lego,13
bro,4
alls,1
gow,6
waist,32
barn,2
joe,34
conducted,4
redecorate,1
searches,4
explanations,5
creatures,23
passages,3
gamepad,22
roommate,2
ironically,5
lynx,1
gravitating,2
squinting,1
shoehorned,1
proton,3
goggles,18
ghosts,26
defenseless,1
escaped,6
grapple,3
trapping,1
ce,1
thrilling,3
corpses,1
limbs,7
guttural,1
demonic,2
whispers,3
corridors,4
macho,3
chainsaw,12
startled,2
screaming,15
cranny,2
shells,14
devilishly,1
pda,3
infirmary,1
locker,5
whispering,3
gazillion,1
beta,11
testers,2
fumbling,2
priest,4
exorcise,1
pee,4
kiss,3
mamas,2
supervision,1
exercises,28
beneficial,4
redundancy,2
warranted,3
speech,12
stamps,3
handicapped,2
simulants,1
spice,15
battled,2
breathing,9
ranged,2
unbalanced,1
dodgy,4
mods,8
seige,3
discreet,2
christian,19
motorcycles,4
terminators,2
horde,2
binary,3
domain,4
fighters,18
excruciating,2
fees,2
sleeves,10
sweeter,3
ninjas,3
surfboard,1
fierce,6
mythical,3
dividing,1
alan,11
pisses,3
carrer,1
contract,6
cena,2
legends,13
wwe,9
champs,1
rob,10
vengence,1
ppv,1
kennedy,7
wy,1
wheres,3
hardy,13
freakin,4
inexperienced,5
grapplers,1
mercy,6
veterans,6
electrified,2
explosives,5
ufc,3
octagon,1
leauge,1
organization,10
biased,11
medal,8
restrictive,2
analysis,6
shards,7
overwhelmed,7
crashes,18
nearest,6
instability,3
authenticity,4
excels,3
officialy,1
compliant,2
decoder,1
overtake,2
stupendous,2
ithe,2
vibrational,1
hyped,3
upto,2
pursuit,6
earning,8
cursing,3
girls,51
bikinis,2
vulgar,5
proportions,3
execution,15
mistakenly,4
pauses,3
paused,1
repetitious,3
pong,2
trading,5
bei,3
dismissed,4
capcom,7
beeline,1
exhilarating,2
sorcery,3
swordplay,2
pawn,2
raising,10
alarming,2
warrant,5
fbi,12
stab,3
clinging,4
midflight,1
skillfully,4
dispatching,1
bandits,2
firecrackers,2
kicking,9
orcs,2
grating,9
illustrates,4
orleans,2
gifts,17
mint,4
aged,11
slaughtering,1
jade,2
glorious,6
narration,12
collected,8
daunting,4
contribution,2
cutesy,3
lurking,3
nicest,3
quantum,7
solace,6
las,5
almos,1
bond,52
endorsed,2
wwf,5
letdown,8
ricky,6
steamboat,3
ted,5
shawn,5
michaels,2
randy,1
savage,16
teams,28
disregard,3
career,26
adrenaline,2
domination,3
shouting,2
witty,9
paths,12
meld,3
spotlight,2
bribe,2
unexpectedly,9
golden,14
sully,2
chloe,10
stealing,14
grenades,6
headshots,1
bullets,21
barrage,2
damned,2
jones,16
malcolm,3
reynolds,3
nitpicking,2
evidenced,1
slaughters,1
downright,8
endeavor,9
dud,4
daniel,15
voicework,1
south,26
offended,9
romp,4
strive,2
akin,7
pony,5
visceral,3
jaw,9
dragging,8
outweigh,2
suckers,1
aas,8
supercenter,2
regretted,2
bada,1
eerie,3
atmospheric,4
tattoo,4
parlor,3
peacefully,1
unforgettable,7
prima,2
atari,6
everybody,16
daylights,1
unfair,10
boomerang,2
mentions,5
gambling,2
marksmanship,1
boats,7
skis,1
sharks,3
crocs,1
nascar,7
thunder,4
rename,1
simulator,7
markup,1
misrepresent,1
programmable,5
rts,12
earth,34
federation,3
faction,5
factions,4
jerky,10
oozes,2
entranced,1
buckaroos,1
ima,3
fifa,4
landmarks,1
sears,3
hancock,5
garages,2
deceived,2
grubs,1
feeding,4
achievement,10
stereoscopic,4
ar,59
cinematics,2
flatten,2
screenshots,3
kirby,8
twinkle,1
starve,2
recover,3
inhale,2
bomb,18
spit,8
spicy,1
sing,11
invincibility,2
pep,1
brew,24
amnesia,3
siren,2
upheld,1
faded,7
abyss,2
gigantic,5
masses,3
succeeded,4
writers,32
storytellers,1
commentating,1
arcades,6
somersault,1
handstand,1
unlockable,5
gauntlet,3
alliance,5
shrek,1
surfer,1
foreground,2
fyi,5
geforce,4
oblivion,4
messiah,2
transformers,2
pedestrians,2
crushed,9
skirmish,2
vigilante,2
transforms,3
zones,7
containing,6
atlantic,4
stupidest,2
billed,5
legacy,8
dinosaur,5
bee,3
resident,34
darkside,1
accomplishment,4
corvette,1
fleet,5
corvettes,1
economy,5
hulking,2
salvaged,1
fleets,1
infecting,1
capitol,2
hw,3
recruits,6
elevator,5
civ,5
conflicts,5
promise,15
salvage,4
pinball,5
boxing,12
disagreed,1
disagree,11
cop,14
bads,1
lil,6
bitches,1
dick,10
loser,8
seris,1
mega,14
buster,7
balls,41
assitance,1
worldwide,2
appeals,9
families,15
grandmas,2
exceed,6
racket,2
conjunction,10
exploration,6
throwback,4
pickups,3
achievements,7
shattered,4
devs,2
pointlessly,2
tacked,2
applaud,4
reporter,13
groovy,3
attitude,8
london,22
germany,9
crosses,1
withdrawl,1
cinematic,15
strife,2
assault,10
reactor,3
northern,8
cave,11
bushido,1
magics,1
demi,6
leviathan,2
summon,5
minicamp,1
tokens,4
mixi,1
slug,1
anthology,4
frantically,2
frat,2
jokes,16
closest,7
simulators,1
rudder,3
taxiing,1
runway,1
fs,1
bootcamp,3
slouch,4
sensations,2
simulated,2
simmers,5
katy,1
perry,11
dancers,4
mamba,2
tiger,5
storefront,1
anal,1
boob,2
duck,12
checkpoints,3
ducking,2
defend,10
boomers,2
attacking,10
boredom,6
begging,6
prison,26
ark,3
prematurely,2
disintegrating,2
grippy,11
wonky,2
sweating,6
sessions,15
infact,2
tee,19
seasons,48
pga,1
creator,12
courses,7
sloping,2
bett,2
sledge,3
critics,20
minuscule,1
exaggerated,5
racoon,1
mash,6
verses,3
deathwatch,1
nazi,14
opposing,8
beatable,2
revelations,3
hunk,2
outbreak,3
nemesis,6
miltary,1
simon,7
belmont,1
dangers,5
quadruple,1
platformers,4
ghouls,3
sidetracking,1
saints,11
brawler,1
silliness,6
attributed,3
spamming,1
monotony,4
bypassed,1
onfield,1
micromanage,2
halfback,1
diet,11
scouting,3
drafting,2
trainers,2
encourage,9
malarkey,2
exceedingly,2
fishbowl,1
flatout,4
disgusting,11
robert,36
downey,9
jr,15
howard,16
reprise,1
roles,46
indifference,2
summarize,5
dramas,7
ala,1
david,37
cages,5
define,1
participate,10
reactions,8
snowmobiles,1
hallways,2
meat,53
nope,12
wielding,3
knifes,6
yea,5
suspenseful,11
til,4
temple,11
loli,1
mask,11
ganon,3
fought,9
react,10
importance,10
predator,7
settlement,2
enviroment,4
dominated,3
flares,3
claws,1
teeth,12
xenomorph,2
vents,10
skillful,2
combi,1
devastating,6
caster,1
mines,6
cloaking,2
predators,1
fascinating,14
crisis,14
pulse,5
pitcher,52
dizzy,2
nailed,7
curling,3
homers,1
allstar,11
culmination,2
olympic,4
competed,1
russia,9
ferocity,1
partake,2
themed,4
iconic,5
vector,2
mii,2
snowboarding,5
swish,2
injects,2
trivia,4
breaths,1
parasite,1
infested,3
closely,18
mitigates,2
noting,3
miffed,1
vii,6
viii,3
forging,1
dq,3
assigned,6
vocations,1
vocation,1
scion,2
vietnam,6
gripes,7
customizing,1
spawn,7
mowed,1
entails,3
ak,33
creativity,8
criticized,4
blizzard,7
squashes,1
cheating,8
pirated,1
hed,3
arbitrary,7
religion,4
cain,2
conservative,2
christianity,5
belief,7
imminent,2
humans,11
sanctuary,1
descendants,1
angels,10
demons,15
innately,1
literary,5
goldeneye,2
varying,9
frail,2
dives,2
punches,9
assortments,1
tanks,20
limos,1
aston,1
vanquish,2
fluent,3
pierce,7
heidi,2
shannon,3
john,65
richard,31
faithfully,2
murder,29
apocalypse,3
discovers,18
clementine,1
herself,35
slaughter,5
stressful,3
executes,1
regretting,1
fondness,1
spoil,16
bum,3
cuss,1
violent,30
wisely,4
itin,3
impasse,1
smile,10
cuteness,1
revamped,4
gey,1
forge,3
tails,5
shadow,10
amy,8
cream,49
rectangles,1
talks,14
newish,2
claiming,3
stroke,10
alas,11
nutshell,4
notoriously,2
jab,1
beetle,1
projectile,4
impediment,2
minding,1
depended,2
brains,5
phenomenon,3
instigating,1
transcended,3
onsale,1
lettering,2
annihilate,1
rules,13
slay,5
strafe,2
strafing,1
agile,4
targetting,2
negate,1
painstaking,1
knees,14
explored,8
trooper,2
homeworld,4
insect,1
termite,1
animals,15
shark,12
scorpion,2
sponges,5
nooooo,1
masterpiece,32
untill,2
un,5
korea,3
mafia,10
missile,2
captains,2
civilians,5
disguise,1
civilian,3
stealthier,1
international,14
artistically,1
greats,3
immense,8
dexterity,4
firefly,1
restarting,1
mythology,2
afterward,2
muh,1
installments,6
ordinary,12
robots,11
government,14
agency,5
illegally,3
mowing,1
waves,2
robotic,4
fiction,14
stats,11
maxed,5
roof,13
modded,2
vehicular,2
hurl,1
enforcing,1
gang,21
crackdown,2
delightful,17
rumble,7
heave,1
medals,2
belongs,8
fingering,1
fret,1
frets,3
repetition,4
enthralled,7
algorithm,1
pointless,22
hedgehog,4
remixed,1
gradually,9
kickstand,3
cartridge,17
reachable,1
empathy,4
sponsor,1
midway,5
deception,3
innovation,6
customizations,2
pirate,6
assassinations,1
conquer,6
da,11
champions,3
alter,4
drivable,2
rank,10
secs,1
sniper,21
pinned,1
hud,2
hostages,3
scope,172
rifles,34
probability,3
monopolize,1
uncontested,1
transitions,2
buckets,5
stagnant,1
dribble,5
bouncing,6
layups,2
euro,5
dunk,5
lebron,1
trucking,1
dunking,1
chars,2
bg,3
communism,2
incentive,4
endgame,2
grind,61
sake,10
skins,5
intentions,2
heartbreaking,8
gawk,2
jungle,3
gaping,2
blockbuster,5
deathmatch,8
